,Individual,Gene,TotalNormalizedReads
5364,SRR6468526,NanB,39.00922704005593
5365,SRR6468526,NanC,7.555940904075065
5366,SRR6468526,NanE,219.21882507176792
5367,SRR6468526,NanK,25.434943719279005
5368,SRR6468526,NanT,10.280262336191642
5369,SRR6468526,NeuA,50.15344379152687
5370,SRR6468526,NeuB,165.9685636889604
5371,SRR6468526,NeuC,48.402819298042026
5372,SRR6468526,NeuD,16.66757437783764
5373,SRR6468526,NeuO,81.05415752144434
5374,SRR6468526,SOAT,147.2857314050264
5375,SRR6468526,SatA,32.52025059271244
5376,SRR6468526,SatB,574.1397884691274
5377,SRR6468526,SatC,311.599886709216
5378,SRR6468526,SatD,3791.446964192856
5379,SRR6468526,SiaM,109.70962830593764
5380,SRR6468526,SiaP,4.925947175101614
5381,SRR6468526,SiaT,126.19364593347012
5383,SRR6468701,KpsF,243.3742103945316
5384,SRR6468701,KpsU,229.49708382559203
5385,SRR6468701,Lic3A,2.5720212600674657
5386,SRR6468701,Lic3B,5.112828669891394
5387,SRR6468701,NagA,216.7564724161108
5388,SRR6468701,NagB,184.3995035268542
5389,SRR6468701,NanA,39.10788619009983
5390,SRR6468701,NanB,4.905135849223969
5391,SRR6468701,NanC,2.455111202791672
5392,SRR6468701,NanE,263.32395708083845
5393,SRR6468701,NanK,15.480239212883498
5394,SRR6468701,NanT,6.98110002054277
5395,SRR6468701,NeuA,92.01904941325424
5396,SRR6468701,NeuB,222.7171259898249
5397,SRR6468701,NeuC,98.9745500171002
5398,SRR6468701,NeuO,230.99158237523105
5399,SRR6468701,SOAT,93.0342864758554
5400,SRR6468701,SatA,8.480400169990167
5401,SRR6468701,SatB,246.3361838232248
5402,SRR6468701,SatC,225.52572944899896
5403,SRR6468701,SatD,1741.4109826560084
5404,SRR6468701,SiaM,13.25468402616602
5405,SRR6468701,SiaP,8.379563998552673
5406,SRR6468701,SiaT,30.283159595946746
5408,SRR6468555,KpsD,6.968613550468576
5409,SRR6468555,KpsF,67.62493505770092
5410,SRR6468555,KpsU,56.88975813656392
5411,SRR6468555,Lic3A,6.334400425259309
5412,SRR6468555,NagA,158.70167923640096
5413,SRR6468555,NagB,265.85679885909343
5414,SRR6468555,NanA,57.59450445266548
5415,SRR6468555,NanB,27.311598829615757
5416,SRR6468555,NanE,173.2326701000586
5417,SRR6468555,NanK,40.30469908919068
5418,SRR6468555,NeuA,19.09359877707024
5419,SRR6468555,NeuB,83.54633131106175
5420,SRR6468555,NeuC,18.36006017960685
5421,SRR6468555,NeuO,47.62224983264933
5422,SRR6468555,SOAT,202.26760180780485
5423,SRR6468555,SatA,26.83151168771493
5424,SRR6468555,SatB,555.482363023107
5425,SRR6468555,SatC,418.2236486979357
5426,SRR6468555,SatD,3553.0293631840723
5427,SRR6468555,SiaM,182.38763556671265
5428,SRR6468555,SiaP,12.102972879689917
5429,SRR6468555,SiaT,255.71557823313748
5431,SRR6468589,KpsC,35.670605280471975
5432,SRR6468589,KpsD,5.2520641659167895
5433,SRR6468589,KpsF,52.969710316559855
5434,SRR6468589,KpsS,39.23764339827781
5435,SRR6468589,KpsU,29.89925100168344
5436,SRR6468589,NagA,117.79819200167503
5437,SRR6468589,NanA,40.99940090099121
5438,SRR6468589,NanC,15.393981175963004
5439,SRR6468589,NanE,42.05189998004968
5440,SRR6468589,NanK,13.10606837733364
5441,SRR6468589,NanT,86.219437052892
5442,SRR6468589,NeuC,80.36214735442663
5443,SRR6468589,NeuD,15.306015569243211
5444,SRR6468589,SOAT,11.479511676932413
5445,SRR6468589,SatB,117.96947669981252
5446,SRR6468589,SatC,65.01604245072991
5447,SRR6468589,SatD,734.6336920560852
5448,SRR6468589,SiaM,15.96969104108032
5449,SRR6468589,SiaP,10.10774613063231
5450,SRR6468589,SiaT,18.58723080279845
5452,SRR6468579,KpsD,3.666525454948124
5453,SRR6468579,KpsF,76.3285093754794
5454,SRR6468579,KpsU,108.7491776003969
5455,SRR6468579,Lic3A,0.7200554125583015
5456,SRR6468579,NagA,90.82151461533071
5457,SRR6468579,NagB,234.7354611423916
5458,SRR6468579,NanA,9.180768992573451
5459,SRR6468579,NanB,3.153278897493791
5460,SRR6468579,NanE,131.73590150123405
5461,SRR6468579,NanK,8.9123845525392
5462,SRR6468579,NeuA,40.84679939883296
5463,SRR6468579,NeuB,130.60237329560462
5464,SRR6468579,NeuC,57.60577312193509
5465,SRR6468579,NeuD,1.1585016614062569
5466,SRR6468579,NeuO,74.1583929551081
5467,SRR6468579,SOAT,173.7419619687096
5468,SRR6468579,SatA,8.305488124989495
5469,SRR6468579,SatB,262.5315968623681
5470,SRR6468579,SatC,164.01652734916672
5471,SRR6468579,SatD,2536.6776373596363
5472,SRR6468579,SiaM,26.754725403834936
5473,SRR6468579,SiaP,3.773932334098256
5474,SRR6468579,SiaT,128.755209388894
5476,SRR6468648,KpsC,1.3683730538519685
5477,SRR6468648,KpsD,8.296605824795073
5478,SRR6468648,KpsE,0.3526867859720424
5479,SRR6468648,KpsF,112.92152190822164
5480,SRR6468648,KpsU,107.19429889249872
5481,SRR6468648,Lic3A,15.841096420088174
5482,SRR6468648,NagA,169.86606072044714
5483,SRR6468648,NagB,201.967223156093
5484,SRR6468648,NanA,88.304363614808
5485,SRR6468648,NanB,16.096016942085004
5486,SRR6468648,NanE,119.8352597692596
5487,SRR6468648,NanK,24.362986233471883
5488,SRR6468648,NanT,0.648619376500308
5489,SRR6468648,NeuA,10.902644649021312
5490,SRR6468648,NeuB,78.82311573865812
5491,SRR6468648,NeuC,19.551635800425
5492,SRR6468648,NeuD,3.239993440508716
5493,SRR6468648,NeuO,31.62828958493357
5494,SRR6468648,SOAT,170.34478907708407
5495,SRR6468648,SatA,33.85825580354608
5496,SRR6468648,SatB,330.4467594275497
5497,SRR6468648,SatC,385.2179831020121
5498,SRR6468648,SatD,3431.558151973157
5499,SRR6468648,SiaM,77.21748801166333
5500,SRR6468648,SiaP,6.633626988723946
5501,SRR6468648,SiaT,56.3328326958658
5503,SRR6468617,KpsC,1.7189724636648422
5504,SRR6468617,KpsD,2.4038212224056377
5505,SRR6468617,KpsF,96.81770432929171
5506,SRR6468617,KpsU,105.0218145411915
5507,SRR6468617,Lic3A,7.272300151820923
5508,SRR6468617,NagA,126.74775799171198
5509,SRR6468617,NagB,237.460720216799
5510,SRR6468617,NanA,39.32805610566174
5511,SRR6468617,NanB,7.99290703898819
5512,SRR6468617,NanE,158.6507055610534
5513,SRR6468617,NanK,11.053916814747843
5514,SRR6468617,NeuA,59.153034289257725
5515,SRR6468617,NeuB,129.8826698834955
5516,SRR6468617,NeuC,55.73148884843066
5517,SRR6468617,NeuD,1.354036122827579
5518,SRR6468617,NeuO,49.26457181752551
5519,SRR6468617,SOAT,204.74786283259164
5520,SRR6468617,SatA,23.27211730329165
5521,SRR6468617,SatB,282.11759008946615
5522,SRR6468617,SatC,222.74708516293052
5523,SRR6468617,SatD,2768.928699569476
5524,SRR6468617,SiaM,86.50241383536684
5525,SRR6468617,SiaP,14.146959779816378
5526,SRR6468617,SiaQ,0.2656405077810421
5527,SRR6468617,SiaT,138.14904700334554
5529,SRR6468694,KpsC,22.274075937702023
5530,SRR6468694,KpsD,33.66995001908343
5531,SRR6468694,KpsE,20.92881805644212
5532,SRR6468694,KpsF,199.06820403584624
5533,SRR6468694,KpsS,19.17034701889425
5534,SRR6468694,KpsU,161.5180476393031
5535,SRR6468694,Lic3A,39.897053801375705
5536,SRR6468694,NagA,286.06865286237326
5537,SRR6468694,NagB,187.8660766635832
5538,SRR6468694,NanA,133.94251566612508
5539,SRR6468694,NanB,13.498604602570833
5540,SRR6468694,NanC,22.15788548897748
5541,SRR6468694,NanE,246.5599298671389
5542,SRR6468694,NanK,66.16304741547265
5543,SRR6468694,NanT,21.31080334754776
5544,SRR6468694,NeuA,61.55149927504146
5545,SRR6468694,NeuB,131.18623007872478
5546,SRR6468694,NeuC,60.90479437268371
5547,SRR6468694,NeuD,19.950205810343352
5548,SRR6468694,NeuO,96.92592948765586
5549,SRR6468694,NeuS,14.747859458963225
5550,SRR6468694,SOAT,172.11686162579824
5551,SRR6468694,SatA,18.512725279700547
5552,SRR6468694,SatB,309.1721714686701
5553,SRR6468694,SatC,375.5072227527244
5554,SRR6468694,SatD,3179.0709585261047
5555,SRR6468694,SiaM,203.5329765095452
5556,SRR6468694,SiaP,18.67425512725016
5557,SRR6468694,SiaQ,3.0400313615761294
5558,SRR6468694,SiaT,277.0549781021901
5560,SRR6468664,KpsC,77.83922238711584
5561,SRR6468664,KpsD,75.92311439021478
5562,SRR6468664,KpsE,75.92678536567122
5563,SRR6468664,KpsF,300.8745975064959
5564,SRR6468664,KpsS,74.723164287889
5565,SRR6468664,KpsU,208.62904360100967
5566,SRR6468664,NagA,380.087327055948
5567,SRR6468664,NagB,458.61138667232814
5568,SRR6468664,NanA,98.0775377906938
5569,SRR6468664,NanB,5.768051661112304
5570,SRR6468664,NanC,71.89990960670934
5571,SRR6468664,NanE,240.92640203857133
5572,SRR6468664,NanK,81.92034758973331
5573,SRR6468664,NanT,78.40826875273785
5574,SRR6468664,NeuB,6.692563697772617
5575,SRR6468664,NeuO,4.945292982997112
5576,SRR6468664,SOAT,99.77349302030116
5577,SRR6468664,SatA,0.826645710021259
5578,SRR6468664,SatB,611.0537938891672
5579,SRR6468664,SatC,574.9933081825113
5580,SRR6468664,SatD,3385.2490144295325
5581,SRR6468664,SiaM,167.1410719775186
5582,SRR6468664,SiaP,4.054879066304892
5583,SRR6468664,SiaT,681.9000117040681
5585,SRR6468601,KpsD,6.358779312102958
5586,SRR6468601,KpsE,1.1214455600790003
5587,SRR6468601,KpsF,107.42862503323198
5588,SRR6468601,KpsU,99.08781952622536
5589,SRR6468601,Lic3A,6.923414717969997
5590,SRR6468601,NagA,120.66555581435546
5591,SRR6468601,NagB,246.7325334210703
5592,SRR6468601,NanA,23.31021129325168
5593,SRR6468601,NanB,12.87515386691682
5594,SRR6468601,NanE,152.59642745660142
5595,SRR6468601,NanK,12.763625016818256
5596,SRR6468601,NanT,1.1066896974463822
5597,SRR6468601,NeuA,47.4383524798868
5598,SRR6468601,NeuB,127.17178090174554
5599,SRR6468601,NeuC,37.14742061711752
5600,SRR6468601,NeuO,74.56883979069859
5601,SRR6468601,SOAT,239.07212517308943
5602,SRR6468601,SatA,12.049856466390548
5603,SRR6468601,SatB,214.0701530590632
5604,SRR6468601,SatC,222.4770313814812
5605,SRR6468601,SatD,2760.536945224268
5606,SRR6468601,SiaM,31.160085338802933
5607,SRR6468601,SiaP,6.322760687871169
5608,SRR6468601,SiaT,109.91227866497834
5610,SRR6468682,KpsC,1.4393309264986716
5611,SRR6468682,KpsD,1.2595385386730251
5612,SRR6468682,KpsF,91.05025838423924
5613,SRR6468682,KpsU,99.8136784496416
5614,SRR6468682,Lic3A,18.39607127806627
5615,SRR6468682,NagA,162.8863020600197
5616,SRR6468682,NagB,224.7856963928176
5617,SRR6468682,NanA,57.94007234758168
5618,SRR6468682,NanB,20.186768066938324
5619,SRR6468682,NanE,102.66577308300076
5620,SRR6468682,NanK,25.698543686836288
5621,SRR6468682,NeuA,12.785440396632008
5622,SRR6468682,NeuB,108.32916491931093
5623,SRR6468682,NeuC,39.49898371248612
5624,SRR6468682,NeuD,0.6963709295584453
5625,SRR6468682,NeuO,71.38674540238023
5626,SRR6468682,SOAT,267.0019428940536
5627,SRR6468682,SatA,31.3357009441109
5628,SRR6468682,SatB,335.88222761023144
5629,SRR6468682,SatC,246.3076355087545
5630,SRR6468682,SatD,3004.925740834361
5631,SRR6468682,SiaM,57.65320823455308
5632,SRR6468682,SiaP,6.205245163365435
5633,SRR6468682,SiaQ,0.5120788249682304
5634,SRR6468682,SiaT,58.87514252044866
5636,SRR6468672,KpsF,146.88161130203352
5637,SRR6468672,KpsU,163.68114022734298
5638,SRR6468672,Lic3A,7.8327499042595345
5639,SRR6468672,NagA,109.32918518605412
5640,SRR6468672,NagB,148.30303835145017
5641,SRR6468672,NanA,70.81964020843577
5642,SRR6468672,NanC,3.8034651910865342
5643,SRR6468672,NanE,136.6341675734577
5644,SRR6468672,NanK,12.667726841516384
5645,SRR6468672,NanT,11.591127189258485
5646,SRR6468672,NeuC,2.454937216314727
5647,SRR6468672,NeuO,215.44514548303133
5648,SRR6468672,SOAT,493.9393806348876
5649,SRR6468672,SatA,11.646205169377208
5650,SRR6468672,SatB,233.73192352755476
5651,SRR6468672,SatC,236.35017588534024
5652,SRR6468672,SatD,2424.645249203068
5653,SRR6468672,SiaM,15.143864248200956
5654,SRR6468672,SiaT,69.38699283109175
5656,ERR3607278,KpsD,1.722690124172462
5657,ERR3607278,KpsF,166.52023767174177
5658,ERR3607278,KpsU,216.7514571810909
5659,ERR3607278,Lic3A,9.230374403066165
5660,ERR3607278,NagA,110.52529369755128
5661,ERR3607278,NagB,313.0639861223574
5662,ERR3607278,NanA,116.85391264955138
5663,ERR3607278,NanB,11.34116000898619
5664,ERR3607278,NanE,244.1463455419696
5665,ERR3607278,NanK,28.821865594260164
5666,ERR3607278,NanT,2.4476832652334592
5667,ERR3607278,NeuA,13.630369335483955
5668,ERR3607278,NeuB,42.031151492996166
5669,ERR3607278,NeuC,21.431110543548453
5670,ERR3607278,NeuO,20.396215763635468
5671,ERR3607278,SOAT,296.09499443532263
5672,ERR3607278,SatA,26.356598197056176
5673,ERR3607278,SatB,360.34170792737217
5674,ERR3607278,SatC,231.17423896113112
5675,ERR3607278,SatD,2888.266621199836
5676,ERR3607278,SiaM,29.579022042964468
5677,ERR3607278,SiaP,5.254075559687705
5678,ERR3607278,SiaT,79.4216484756245
5680,ERR3607288,KpsF,145.7599214432713
5681,ERR3607288,KpsU,180.23392136942385
5682,ERR3607288,Lic3A,7.118693755138437
5683,ERR3607288,NagA,140.50845549925998
5684,ERR3607288,NagB,328.4018564961122
5685,ERR3607288,NanA,21.215547746924635
5686,ERR3607288,NanB,2.8033432227886648
5687,ERR3607288,NanC,0.2497091059318278
5688,ERR3607288,NanE,203.917460066332
5689,ERR3607288,NanK,5.287574019731976
5690,ERR3607288,NanT,2.3482592962030866
5691,ERR3607288,NeuA,6.606366868993575
5692,ERR3607288,NeuB,31.287321279019835
5693,ERR3607288,NeuC,20.01403772432711
5694,ERR3607288,NeuD,1.831464352606877
5695,ERR3607288,NeuO,20.15954542987392
5696,ERR3607288,SOAT,199.4982937013019
5697,ERR3607288,SatA,5.583048907238129
5698,ERR3607288,SatB,277.4808563388464
5699,ERR3607288,SatC,183.32223961830928
5700,ERR3607288,SatD,2528.3999876423086
5701,ERR3607288,SiaM,47.97676967589141
5702,ERR3607288,SiaP,4.616193725394981
5703,ERR3607288,SiaT,122.1201572201836
5705,ERR3607254,KpsC,4.779923883954829
5706,ERR3607254,KpsD,6.8562787818276725
5707,ERR3607254,KpsE,2.7095334172437515
5708,ERR3607254,KpsF,94.6094415821928
5709,ERR3607254,KpsS,3.4511731734982507
5710,ERR3607254,KpsU,87.37629857530892
5711,ERR3607254,Lic3A,7.318967168638998
5712,ERR3607254,Lic3B,0.7534417418002531
5713,ERR3607254,NagA,170.3190444656041
5714,ERR3607254,NagB,261.35035526660977
5715,ERR3607254,NanA,35.77059028692687
5716,ERR3607254,NanB,5.905002855761609
5717,ERR3607254,NanC,3.141678268174949
5718,ERR3607254,NanE,177.3149769920701
5719,ERR3607254,NanK,40.863034201818415
5720,ERR3607254,NanT,2.656474568622009
5721,ERR3607254,NeuA,14.984379649105447
5722,ERR3607254,NeuB,47.0128613619599
5723,ERR3607254,NeuC,16.515330774737848
5724,ERR3607254,NeuD,0.1352040819872133
5725,ERR3607254,NeuO,25.435218597224477
5726,ERR3607254,SOAT,121.6334776861178
5727,ERR3607254,SatA,22.02202204803416
5728,ERR3607254,SatB,253.67635793368217
5729,ERR3607254,SatC,261.62971023149504
5730,ERR3607254,SatD,2743.336903284352
5731,ERR3607254,SiaM,65.51313547922398
5732,ERR3607254,SiaP,11.025873379653028
5733,ERR3607254,SiaQ,0.5143633553861378
5734,ERR3607254,SiaT,141.69442756415853
5736,ERR3722018,KpsC,24.908312508412383
5737,ERR3722018,KpsD,26.55282670305729
5738,ERR3722018,KpsE,13.910210780678074
5739,ERR3722018,KpsF,297.78840047855766
5740,ERR3722018,KpsS,18.57256252658302
5741,ERR3722018,KpsU,160.8152451599428
5742,ERR3722018,Lic3A,2.9430570698685514
5743,ERR3722018,Lic3B,6.297895112433099
5744,ERR3722018,NagA,161.03926265189943
5745,ERR3722018,NagB,306.50342437068736
5746,ERR3722018,NanA,121.60703950991967
5747,ERR3722018,NanB,15.455931836806144
5748,ERR3722018,NanC,17.951755355835612
5749,ERR3722018,NanE,360.7842477141343
5750,ERR3722018,NanK,23.12251293383321
5751,ERR3722018,NanT,19.17009011951049
5752,ERR3722018,NeuA,2.149602224504556
5753,ERR3722018,NeuB,132.73904260157028
5754,ERR3722018,NeuC,80.11724842714727
5755,ERR3722018,NeuD,0.5615684936319524
5756,ERR3722018,NeuO,22.192184269246013
5757,ERR3722018,NeuS,0.8758605095670632
5758,ERR3722018,SOAT,255.0079777692946
5759,ERR3722018,SatA,6.773581644936633
5760,ERR3722018,SatB,467.6931772033191
5761,ERR3722018,SatC,312.5060887557379
5762,ERR3722018,SatD,3302.558150420835
5763,ERR3722018,SiaM,40.35626932990986
5764,ERR3722018,SiaP,2.542141192526575
5765,ERR3722018,SiaT,131.7835411587658
5767,ERR3722022,KpsD,7.442620899405798
5768,ERR3722022,KpsF,195.85226892272772
5769,ERR3722022,KpsU,224.68637104181508
5770,ERR3722022,Lic3A,1.7670161715587085
5771,ERR3722022,NagA,271.81908179859784
5772,ERR3722022,NagB,205.1173334229103
5773,ERR3722022,NanA,35.873538048380645
5774,ERR3722022,NanB,14.189627442741454
5775,ERR3722022,NanE,311.6808857150469
5776,ERR3722022,NanK,1.1574370217082333
5777,ERR3722022,NeuA,19.99404737455965
5778,ERR3722022,NeuB,86.97318542799161
5779,ERR3722022,NeuC,91.6793693021421
5780,ERR3722022,NeuO,158.99557116348328
5781,ERR3722022,SOAT,683.8258010029283
5782,ERR3722022,SatA,3.857117036183813
5783,ERR3722022,SatB,220.96086360820777
5784,ERR3722022,SatC,172.89846634389482
5785,ERR3722022,SatD,2167.794743192988
5786,ERR3722022,SiaM,4.717145097219218
5787,ERR3722022,SiaT,34.02149342318552
5789,ERR3607300,KpsC,2.062116366750179
5790,ERR3607300,KpsD,1.237919289054927
5791,ERR3607300,KpsF,63.3680653765501
5792,ERR3607300,KpsU,87.61350600738825
5793,ERR3607300,Lic3A,15.543287863896513
5794,ERR3607300,NagA,130.66899943384567
5795,ERR3607300,NagB,280.053070381512
5796,ERR3607300,NanA,34.20743193801594
5797,ERR3607300,NanB,4.3925734996545085
5798,ERR3607300,NanE,201.1967740485788
5799,ERR3607300,NanK,16.70547163634877
5800,ERR3607300,NanT,0.3937279870697218
5801,ERR3607300,NeuA,22.36089906317737
5802,ERR3607300,NeuB,68.5842893121433
5803,ERR3607300,NeuC,42.20797766700063
5804,ERR3607300,NeuD,2.9410750684800364
5805,ERR3607300,NeuO,13.79981274760312
5806,ERR3607300,SOAT,114.26042698209724
5807,ERR3607300,SatA,36.00211455962596
5808,ERR3607300,SatB,375.0035800079944
5809,ERR3607300,SatC,322.5840231703726
5810,ERR3607300,SatD,3038.3256542333306
5811,ERR3607300,SiaM,72.36927325411968
5812,ERR3607300,SiaP,5.751660356898056
5813,ERR3607300,SiaT,148.79585887096667
5815,ERR3722029,KpsC,2.577388011490186
5816,ERR3722029,KpsD,3.5147359523339694
5817,ERR3722029,KpsE,2.2587770173145136
5818,ERR3722029,KpsF,48.77807488005355
5819,ERR3722029,KpsS,2.12284156785622
5820,ERR3722029,KpsU,41.22889497173931
5821,ERR3722029,NagA,76.85093732021349
5822,ERR3722029,NagB,346.37289744571103
5823,ERR3722029,NanA,24.008683435989603
5824,ERR3722029,NanB,4.141046958655426
5825,ERR3722029,NanC,3.7395783017317976
5826,ERR3722029,NanE,341.65752873993534
5827,ERR3722029,NanK,8.386463716016062
5828,ERR3722029,NanT,7.5288636549726435
5829,ERR3722029,NeuA,3.3457749260348564
5830,ERR3722029,NeuB,128.21479373753218
5831,ERR3722029,NeuC,161.9075837411839
5832,ERR3722029,NeuD,0.596948742853793
5833,ERR3722029,NeuO,109.93158446021437
5834,ERR3722029,SOAT,132.64675204607
5835,ERR3722029,SatA,4.053879306969126
5836,ERR3722029,SatB,559.3280673537391
5837,ERR3722029,SatC,308.47130714560353
5838,ERR3722029,SatD,4152.635563025844
5839,ERR3722029,SiaM,144.89758933671573
5840,ERR3722029,SiaP,2.481582483596131
5841,ERR3722029,SiaT,318.42028504893244
5843,ERR3722005,KpsD,0.3961228472588476
5844,ERR3722005,KpsF,301.4583889739342
5845,ERR3722005,KpsU,161.7879549886839
5846,ERR3722005,Lic3A,45.73422030706708
5847,ERR3722005,NagA,319.0661170735296
5848,ERR3722005,NagB,207.07456458332703
5849,ERR3722005,NanA,102.95961785302116
5850,ERR3722005,NanC,35.54910351685636
5851,ERR3722005,NanE,202.68416121230595
5852,ERR3722005,NanK,39.05413658856785
5853,ERR3722005,NanT,39.39488594393824
5854,ERR3722005,NeuA,55.79982884170565
5855,ERR3722005,NeuB,165.70178148909758
5856,ERR3722005,NeuC,65.77739411852008
5857,ERR3722005,NeuO,53.64976820007792
5858,ERR3722005,SOAT,360.3424709316184
5859,ERR3722005,SatA,2.421959555550756
5860,ERR3722005,SatB,277.0104441402479
5861,ERR3722005,SatC,237.42573706107584
5862,ERR3722005,SatD,2280.346682648847
5863,ERR3722005,SiaM,19.018945785806395
5864,ERR3722005,SiaT,39.9249215718821
5866,ERR3722013,KpsC,8.692100795144363
5867,ERR3722013,KpsD,11.204436929868583
5868,ERR3722013,KpsE,4.247235244006269
5869,ERR3722013,KpsF,89.6332133044007
5870,ERR3722013,KpsS,7.03559561262934
5871,ERR3722013,KpsU,83.64883792874649
5872,ERR3722013,Lic3A,28.537410932517236
5873,ERR3722013,Lic3B,17.25897712576174
5874,ERR3722013,NagA,210.04775154302257
5875,ERR3722013,NagB,359.57082106672
5876,ERR3722013,NanA,75.68508614087857
5877,ERR3722013,NanB,26.745390969332558
5878,ERR3722013,NanC,7.288888244491378
5879,ERR3722013,NanE,240.28151242839303
5880,ERR3722013,NanK,20.3704377396142
5881,ERR3722013,NanT,12.950795497042463
5882,ERR3722013,NeuA,12.63805994757437
5883,ERR3722013,NeuB,76.88664324634588
5884,ERR3722013,NeuC,22.482585936622076
5885,ERR3722013,NeuD,4.998854997467342
5886,ERR3722013,NeuO,72.21228465959535
5887,ERR3722013,NeuS,1.891505248308984
5888,ERR3722013,SOAT,234.221293128778
5889,ERR3722013,SatA,48.14796616011186
5890,ERR3722013,SatB,320.4347960168244
5891,ERR3722013,SatC,474.6182706249502
5892,ERR3722013,SatD,3269.284583662971
5893,ERR3722013,SiaM,45.29829529889691
5894,ERR3722013,SiaP,9.398019428085922
5895,ERR3722013,SiaT,127.670735755034
5897,ERR3607273,KpsC,5.917054994291167
5898,ERR3607273,KpsD,6.236914561792078
5899,ERR3607273,KpsE,0.4350811090621086
5900,ERR3607273,KpsF,101.5008735933422
5901,ERR3607273,KpsS,2.771550334169682
5902,ERR3607273,KpsU,115.129906749908
5903,ERR3607273,Lic3A,8.364036301873156
5904,ERR3607273,NagA,158.0074297732004
5905,ERR3607273,NagB,325.61648892298496
5906,ERR3607273,NanA,56.672144362605664
5907,ERR3607273,NanB,6.355622807312583
5908,ERR3607273,NanC,1.1832749828048978
5909,ERR3607273,NanE,192.39682436734148
5910,ERR3607273,NanK,9.73618347276606
5911,ERR3607273,NanT,1.472716894472731
5912,ERR3607273,NeuA,18.80971140884587
5913,ERR3607273,NeuB,80.34491157231514
5914,ERR3607273,NeuC,23.32410079875846
5915,ERR3607273,NeuD,3.205307687534858
5916,ERR3607273,NeuO,40.52387433894378
5917,ERR3607273,SOAT,215.945469020904
5918,ERR3607273,SatA,46.11940973803892
5919,ERR3607273,SatB,277.9384887800905
5920,ERR3607273,SatC,398.12340113413154
5921,ERR3607273,SatD,2631.256293116414
5922,ERR3607273,SiaM,60.37158630506472
5923,ERR3607273,SiaP,4.937097033243255
5924,ERR3607273,SiaT,99.2236927141047
5926,ERR3607283,KpsD,3.2160616330214777
5927,ERR3607283,KpsF,88.79462945342252
5928,ERR3607283,KpsU,82.50280442982955
5929,ERR3607283,Lic3A,15.366945743768335
5930,ERR3607283,NagA,196.3106520058175
5931,ERR3607283,NagB,297.0524465486792
5932,ERR3607283,NanA,40.90673991049313
5933,ERR3607283,NanB,9.277109025036587
5934,ERR3607283,NanE,187.50923676144865
5935,ERR3607283,NanK,23.93048569967645
5936,ERR3607283,NanT,1.2865604670127346
5937,ERR3607283,NeuA,27.850325304880293
5938,ERR3607283,NeuB,101.53231061917518
5939,ERR3607283,NeuC,42.52148142365278
5940,ERR3607283,NeuD,1.421360458923549
5941,ERR3607283,NeuO,48.13990575119713
5942,ERR3607283,SOAT,125.65693035663932
5943,ERR3607283,SatA,23.439050358590485
5944,ERR3607283,SatB,303.68498202582896
5945,ERR3607283,SatC,380.9789436653286
5946,ERR3607283,SatD,3462.436619451336
5947,ERR3607283,SiaM,87.79950443640936
5948,ERR3607283,SiaT,151.8416684103598
5950,ERR3607265,KpsC,1.3271916357570093
5951,ERR3607265,KpsD,2.7533627804064977
5952,ERR3607265,KpsF,103.85077133868704
5953,ERR3607265,KpsU,108.84358257843196
5954,ERR3607265,Lic3A,2.7820597515439576
5955,ERR3607265,NagA,106.49593642856702
5956,ERR3607265,NagB,259.255429354777
5957,ERR3607265,NanA,106.7832463069522
5958,ERR3607265,NanB,4.015636712330656
5959,ERR3607265,NanE,148.84469644811293
5960,ERR3607265,NanK,7.709504286551765
5961,ERR3607265,NeuA,26.62353434306189
5962,ERR3607265,NeuB,81.88483963616726
5963,ERR3607265,NeuC,39.30345967741018
5964,ERR3607265,NeuD,1.698309180408862
5965,ERR3607265,NeuO,26.544766042064925
5966,ERR3607265,SOAT,158.76742042989343
5967,ERR3607265,SatA,16.650013681734013
5968,ERR3607265,SatB,390.7453015148186
5969,ERR3607265,SatC,482.47293397322346
5970,ERR3607265,SatD,2648.425894235762
5971,ERR3607265,SiaM,42.16893770865646
5972,ERR3607265,SiaP,4.813492119072918
5973,ERR3607265,SiaT,137.14044169340514
5975,ERR3607295,KpsC,10.632669865780338
5976,ERR3607295,KpsD,13.368481844205355
5977,ERR3607295,KpsE,9.072686954709294
5978,ERR3607295,KpsF,83.34091114320539
5979,ERR3607295,KpsS,9.281714833125744
5980,ERR3607295,KpsU,79.44578560699857
5981,ERR3607295,Lic3A,4.194273746307571
5982,ERR3607295,NagA,158.24701053699584
5983,ERR3607295,NagB,227.9749768897769
5984,ERR3607295,NanA,75.99710320749072
5985,ERR3607295,NanB,17.843409399741006
5986,ERR3607295,NanC,17.08849785699818
5987,ERR3607295,NanE,161.73796881148652
5988,ERR3607295,NanK,38.37403374064101
5989,ERR3607295,NanT,20.832050851941208
5990,ERR3607295,NeuA,14.972342643996992
5991,ERR3607295,NeuB,81.67735960949393
5992,ERR3607295,NeuC,33.140339125766864
5993,ERR3607295,NeuD,8.5442430089605
5994,ERR3607295,NeuO,29.36907976356003
5995,ERR3607295,NeuS,1.2866061331865288
5996,ERR3607295,SOAT,210.4204754296853
5997,ERR3607295,SatA,28.9405053121258
5998,ERR3607295,SatB,353.548188130716
5999,ERR3607295,SatC,336.93579606720283
6000,ERR3607295,SatD,3096.094666822896
6001,ERR3607295,SiaM,37.20325171177088
6002,ERR3607295,SiaP,4.976242849773648
6003,ERR3607295,SiaT,136.1413336346105
